Tipo de Delito: Nivel 1;Tipo de Delito: Nivel 2;Tipo de Delito: Nivel 3;Tipo de Delito: Nivel 4;Sexo del infractor;Periodo;Total
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.2 Falsificación documentos privados;Total;2023;260
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.2 Falsificación documentos privados;Total;2022;468
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.2 Falsificación documentos privados;Total;2021;612
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.2 Falsificación documentos privados;Total;2020;428
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.2 Falsificación documentos privados;Total;2019;637
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.2 Falsificación documentos privados;Total;2018;629
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.2 Falsificación documentos privados;Total;2017;581
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.2 Falsificación documentos privados;Total;2016;632
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.2 Falsificación documentos privados;Total;2015;414
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.2 Falsificación documentos privados;Total;2014;413
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.2 Falsificación documentos privados;Total;2013;347
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.2 Falsificación documentos privados;Hombres;2023;200
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.2 Falsificación documentos privados;Hombres;2022;350
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.2 Falsificación documentos privados;Hombres;2021;466
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.2 Falsificación documentos privados;Hombres;2020;322
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.2 Falsificación documentos privados;Hombres;2019;468
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.2 Falsificación documentos privados;Hombres;2018;472
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.2 Falsificación documentos privados;Hombres;2017;440
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.2 Falsificación documentos privados;Hombres;2016;469
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.2 Falsificación documentos privados;Hombres;2015;322
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.2 Falsificación documentos privados;Hombres;2014;303
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.2 Falsificación documentos privados;Hombres;2013;266
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.2 Falsificación documentos privados;Mujeres;2023;60
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.2 Falsificación documentos privados;Mujeres;2022;118
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.2 Falsificación documentos privados;Mujeres;2021;146
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.2 Falsificación documentos privados;Mujeres;2020;106
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.2 Falsificación documentos privados;Mujeres;2019;169
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.2 Falsificación documentos privados;Mujeres;2018;157
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.2 Falsificación documentos privados;Mujeres;2017;141
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.2 Falsificación documentos privados;Mujeres;2016;163
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.2 Falsificación documentos privados;Mujeres;2015;92
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.2 Falsificación documentos privados;Mujeres;2014;110
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.2 Falsificación documentos privados;Mujeres;2013;81
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.3 Falsificación de certificados;Total;2023;216
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.3 Falsificación de certificados;Total;2022;240
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.3 Falsificación de certificados;Total;2021;192
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.3 Falsificación de certificados;Total;2020;89
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.3 Falsificación de certificados;Total;2019;86
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.3 Falsificación de certificados;Total;2018;95
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.3 Falsificación de certificados;Total;2017;66
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.3 Falsificación de certificados;Total;2016;86
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.3 Falsificación de certificados;Total;2015;81
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.3 Falsificación de certificados;Total;2014;104
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.3 Falsificación de certificados;Total;2013;75
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.3 Falsificación de certificados;Hombres;2023;186
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.3 Falsificación de certificados;Hombres;2022;209
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.3 Falsificación de certificados;Hombres;2021;159
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.3 Falsificación de certificados;Hombres;2020;73
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.3 Falsificación de certificados;Hombres;2019;71
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.3 Falsificación de certificados;Hombres;2018;74
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.3 Falsificación de certificados;Hombres;2017;53
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.3 Falsificación de certificados;Hombres;2016;79
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.3 Falsificación de certificados;Hombres;2015;66
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.3 Falsificación de certificados;Hombres;2014;73
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.3 Falsificación de certificados;Hombres;2013;59
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.3 Falsificación de certificados;Mujeres;2023;30
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.3 Falsificación de certificados;Mujeres;2022;31
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.3 Falsificación de certificados;Mujeres;2021;33
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.3 Falsificación de certificados;Mujeres;2020;16
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.3 Falsificación de certificados;Mujeres;2019;15
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.3 Falsificación de certificados;Mujeres;2018;21
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.3 Falsificación de certificados;Mujeres;2017;13
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.3 Falsificación de certificados;Mujeres;2016;7
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.3 Falsificación de certificados;Mujeres;2015;15
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.3 Falsificación de certificados;Mujeres;2014;31
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.3 Falsificación de certificados;Mujeres;2013;16
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.4 Falsificación de tarjetas de crédito;Total;2023;24
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.4 Falsificación de tarjetas de crédito;Total;2022;43
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.4 Falsificación de tarjetas de crédito;Total;2021;50
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.4 Falsificación de tarjetas de crédito;Total;2020;62
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.4 Falsificación de tarjetas de crédito;Total;2019;67
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.4 Falsificación de tarjetas de crédito;Total;2018;74
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.4 Falsificación de tarjetas de crédito;Total;2017;70
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.4 Falsificación de tarjetas de crédito;Total;2016;89
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.4 Falsificación de tarjetas de crédito;Total;2015;97
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.4 Falsificación de tarjetas de crédito;Total;2014;158
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.4 Falsificación de tarjetas de crédito;Total;2013;150
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.4 Falsificación de tarjetas de crédito;Hombres;2023;22
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.4 Falsificación de tarjetas de crédito;Hombres;2022;41
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.4 Falsificación de tarjetas de crédito;Hombres;2021;37
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.4 Falsificación de tarjetas de crédito;Hombres;2020;56
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.4 Falsificación de tarjetas de crédito;Hombres;2019;57
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.4 Falsificación de tarjetas de crédito;Hombres;2018;66
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.4 Falsificación de tarjetas de crédito;Hombres;2017;60
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.4 Falsificación de tarjetas de crédito;Hombres;2016;77
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.4 Falsificación de tarjetas de crédito;Hombres;2015;81
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.4 Falsificación de tarjetas de crédito;Hombres;2014;135
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.4 Falsificación de tarjetas de crédito;Hombres;2013;134
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.4 Falsificación de tarjetas de crédito;Mujeres;2023;2
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.4 Falsificación de tarjetas de crédito;Mujeres;2022;2
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.4 Falsificación de tarjetas de crédito;Mujeres;2021;13
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.4 Falsificación de tarjetas de crédito;Mujeres;2020;6
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.4 Falsificación de tarjetas de crédito;Mujeres;2019;10
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.4 Falsificación de tarjetas de crédito;Mujeres;2018;8
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.4 Falsificación de tarjetas de crédito;Mujeres;2017;10
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.4 Falsificación de tarjetas de crédito;Mujeres;2016;12
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.4 Falsificación de tarjetas de crédito;Mujeres;2015;16
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.4 Falsificación de tarjetas de crédito;Mujeres;2014;23
A Delitos;18 Falsedades;18.2 Falsedades documentales;18.2.4 Falsificación de tarjetas de crédito;Mujeres;2013;16
A Delitos;18 Falsedades;18.99 Otros delitos de las falsedades;;Total;2023;319
A Delitos;18 Falsedades;18.99 Otros delitos de las falsedades;;Total;2022;372
A Delitos;18 Falsedades;18.99 Otros delitos de las falsedades;;Total;2021;395
A Delitos;18 Falsedades;18.99 Otros delitos de las falsedades;;Total;2020;312
A Delitos;18 Falsedades;18.99 Otros delitos de las falsedades;;Total;2019;371
A Delitos;18 Falsedades;18.99 Otros delitos de las falsedades;;Total;2018;399
A Delitos;18 Falsedades;18.99 Otros delitos de las falsedades;;Total;2017;441
A Delitos;18 Falsedades;18.99 Otros delitos de las falsedades;;Total;2016;344
A Delitos;18 Falsedades;18.99 Otros delitos de las falsedades;;Total;2015;360
A Delitos;18 Falsedades;18.99 Otros delitos de las falsedades;;Total;2014;359
A Delitos;18 Falsedades;18.99 Otros delitos de las falsedades;;Total;2013;388
A Delitos;18 Falsedades;18.99 Otros delitos de las falsedades;;Hombres;2023;242
A Delitos;18 Falsedades;18.99 Otros delitos de las falsedades;;Hombres;2022;283
A Delitos;18 Falsedades;18.99 Otros delitos de las falsedades;;Hombres;2021;309
A Delitos;18 Falsedades;18.99 Otros delitos de las falsedades;;Hombres;2020;252
A Delitos;18 Falsedades;18.99 Otros delitos de las falsedades;;Hombres;2019;291
A Delitos;18 Falsedades;18.99 Otros delitos de las falsedades;;Hombres;2018;313
A Delitos;18 Falsedades;18.99 Otros delitos de las falsedades;;Hombres;2017;333
A Delitos;18 Falsedades;18.99 Otros delitos de las falsedades;;Hombres;2016;261
A Delitos;18 Falsedades;18.99 Otros delitos de las falsedades;;Hombres;2015;295
A Delitos;18 Falsedades;18.99 Otros delitos de las falsedades;;Hombres;2014;298
A Delitos;18 Falsedades;18.99 Otros delitos de las falsedades;;Hombres;2013;315
A Delitos;18 Falsedades;18.99 Otros delitos de las falsedades;;Mujeres;2023;77
A Delitos;18 Falsedades;18.99 Otros delitos de las falsedades;;Mujeres;2022;89
A Delitos;18 Falsedades;18.99 Otros delitos de las falsedades;;Mujeres;2021;86
A Delitos;18 Falsedades;18.99 Otros delitos de las falsedades;;Mujeres;2020;60
A Delitos;18 Falsedades;18.99 Otros delitos de las falsedades;;Mujeres;2019;80
A Delitos;18 Falsedades;18.99 Otros delitos de las falsedades;;Mujeres;2018;86
A Delitos;18 Falsedades;18.99 Otros delitos de las falsedades;;Mujeres;2017;108
A Delitos;18 Falsedades;18.99 Otros delitos de las falsedades;;Mujeres;2016;83
A Delitos;18 Falsedades;18.99 Otros delitos de las falsedades;;Mujeres;2015;65
A Delitos;18 Falsedades;18.99 Otros delitos de las falsedades;;Mujeres;2014;61
A Delitos;18 Falsedades;18.99 Otros delitos de las falsedades;;Mujeres;2013;73
A Delitos;19 Contra la Administración Pública;;;Total;2023;518
A Delitos;19 Contra la Administración Pública;;;Total;2022;1.311
A Delitos;19 Contra la Administración Pública;;;Total;2021;1.874
A Delitos;19 Contra la Administración Pública;;;Total;2020;1.945
A Delitos;19 Contra la Administración Pública;;;Total;2019;1.770
A Delitos;19 Contra la Administración Pública;;;Total;2018;1.527
A Delitos;19 Contra la Administración Pública;;;Total;2017;1.678
A Delitos;19 Contra la Administración Pública;;;Total;2016;1.692
A Delitos;19 Contra la Administración Pública;;;Total;2015;1.591
A Delitos;19 Contra la Administración Pública;;;Total;2014;1.548
A Delitos;19 Contra la Administración Pública;;;Total;2013;1.588
A Delitos;19 Contra la Administración Pública;;;Hombres;2023;447
A Delitos;19 Contra la Administración Pública;;;Hombres;2022;1.108
A Delitos;19 Contra la Administración Pública;;;Hombres;2021;1.594
A Delitos;19 Contra la Administración Pública;;;Hombres;2020;1.656
A Delitos;19 Contra la Administración Pública;;;Hombres;2019;1.482
A Delitos;19 Contra la Administración Pública;;;Hombres;2018;1.266
A Delitos;19 Contra la Administración Pública;;;Hombres;2017;1.411
A Delitos;19 Contra la Administración Pública;;;Hombres;2016;1.438
A Delitos;19 Contra la Administración Pública;;;Hombres;2015;1.368
A Delitos;19 Contra la Administración Pública;;;Hombres;2014;1.348
A Delitos;19 Contra la Administración Pública;;;Hombres;2013;1.381
A Delitos;19 Contra la Administración Pública;;;Mujeres;2023;71
A Delitos;19 Contra la Administración Pública;;;Mujeres;2022;203
A Delitos;19 Contra la Administración Pública;;;Mujeres;2021;280
A Delitos;19 Contra la Administración Pública;;;Mujeres;2020;289
A Delitos;19 Contra la Administración Pública;;;Mujeres;2019;288
A Delitos;19 Contra la Administración Pública;;;Mujeres;2018;261
A Delitos;19 Contra la Administración Pública;;;Mujeres;2017;267
A Delitos;19 Contra la Administración Pública;;;Mujeres;2016;254
A Delitos;19 Contra la Administración Pública;;;Mujeres;2015;223
A Delitos;19 Contra la Administración Pública;;;Mujeres;2014;200
A Delitos;19 Contra la Administración Pública;;;Mujeres;2013;207
A Delitos;19 Contra la Administración Pública;19.3 Desobediencia y denegación auxilio;;Total;2023;222
A Delitos;19 Contra la Administración Pública;19.3 Desobediencia y denegación auxilio;;Total;2022;961
A Delitos;19 Contra la Administración Pública;19.3 Desobediencia y denegación auxilio;;Total;2021;1.555
A Delitos;19 Contra la Administración Pública;19.3 Desobediencia y denegación auxilio;;Total;2020;1.645
A Delitos;19 Contra la Administración Pública;19.3 Desobediencia y denegación auxilio;;Total;2019;1.283
A Delitos;19 Contra la Administración Pública;19.3 Desobediencia y denegación auxilio;;Total;2018;1.163
A Delitos;19 Contra la Administración Pública;19.3 Desobediencia y denegación auxilio;;Total;2017;1.283
A Delitos;19 Contra la Administración Pública;19.3 Desobediencia y denegación auxilio;;Total;2016;1.250
A Delitos;19 Contra la Administración Pública;19.3 Desobediencia y denegación auxilio;;Total;2015;1.188
A Delitos;19 Contra la Administración Pública;19.3 Desobediencia y denegación auxilio;;Total;2014;1.194
A Delitos;19 Contra la Administración Pública;19.3 Desobediencia y denegación auxilio;;Total;2013;1.314
A Delitos;19 Contra la Administración Pública;19.3 Desobediencia y denegación auxilio;;Hombres;2023;190
A Delitos;19 Contra la Administración Pública;19.3 Desobediencia y denegación auxilio;;Hombres;2022;810
A Delitos;19 Contra la Administración Pública;19.3 Desobediencia y denegación auxilio;;Hombres;2021;1.336
A Delitos;19 Contra la Administración Pública;19.3 Desobediencia y denegación auxilio;;Hombres;2020;1.398
A Delitos;19 Contra la Administración Pública;19.3 Desobediencia y denegación auxilio;;Hombres;2019;1.084
A Delitos;19 Contra la Administración Pública;19.3 Desobediencia y denegación auxilio;;Hombres;2018;972
A Delitos;19 Contra la Administración Pública;19.3 Desobediencia y denegación auxilio;;Hombres;2017;1.101
